Game Id	Game Name	Category	Provider Name
242387	Blossom Evobingo Express	Lottery	DC
242388	Thunder Evobingo Express	Lottery	DC
242397	Light of Horus	Video Slots	DC
242398	Light of Horus Dice	Video Slots	DC
242399	Judgement of Anubis	Video Slots	DC
242400	Judgment of Anubis Dice	Video Slots	DC
242401	Val's Haunted House	Video Slots	DC
242402	Val's Haunted House Dice	Video Slots	DC
242403	Val's Haunted Party	Video Slots	DC
242404	Val's Haunted Party Dice	Video Slots	DC
242405	Dragon Bingo	Lottery	DC
242406	Tiger Bingo	Lottery	DC
242407	Dragon Express	Lottery	DC
242408	Rocket Adventure Express	Lottery	DC
242409	Judgement of Anubis Express	Lottery	DC
242410	Light of Horus Express	Lottery	DC
242411	Tiger Express	Lottery	DC
242412	Crash Evolution	Crash Games	DC
242413	Crash Evolution Single Player	Crash Games	DC
242414	Mine Crash	Crash Games	DC
242415	Luva Melhor do Mundo	Casual Games	DC
242416	Luva SuperGoal	Crash Games	DC
242417	Luva SuperGoal Champions Edition	Crash Games	DC
242418	Wasabi Whiskers: All you can Eat	Crash Games	DC
242419	Circuit Masters	Crash Games	DC
242420	Luva Power Basket	Casual Games	DC
242421	Rocket Adventure Bingo	Lottery	DC
242422	Judgement of Anubis Bingo	Lottery	DC
242423	Light of Horus Bingo	Lottery	DC
242424	Super Mine Bros.	Casual Games	DC
242425	Brasil Goool!!!	Casual Games	DC
242426	Mines Luva	Casual Games	DC
242427	Pokerjack	Poker	DC
242430	Mega Fire Blaze: 3 Wizards	Video Slots	DC
242431	Double Basketball	Casual Games	DC
242432	Double Goal	Casual Games	DC
242433	Mines Original	Casual Games	DC
242434	Penalty Original	Casual Games	DC
242435	Neon Roulette	Roulette	DC
242436	Neon Blackjack 7	Blackjack	DC
242437	Neon Plinko	Casual Games	DC
242438	Colors	Casual Games	DC
242439	Penalty Crash	Crash Games	DC
242440	Charles Raider & The Book of Origins	Video Slots	DC
242441	Boxing Main Event	Casual Games	DC
242442	Shields of Lambda	Video Slots	DC
242443	Charles Raider & The Temple Escape	Crash Games	DC
242444	Charles Raider & The Sands of Fate	Crash Games	DC
242445	Gold Trio: Lil Demon	Video Slots	DC
242446	Full Moon: White Panda PowerPlay Jackpot	Video Slots	DC
242447	Knockout Riches	Video Slots	DC
242448	Habesha Fortune 5	Video Slots	DC
242449	Charles Raider & The Poker Riches	Video Slots	DC
242450	Lana Cross in the Pharaoh's Shadow	Video Slots	DC
242451	Rodeo X	Crash Games	DC
242452	Dragon's Code	Video Slots	DC
242453	Bonus Time	Crash Games	DC
242454	Farm's Fortune	Video Slots	DC
242455	Aviator	Crash Games	DC
242456	Yummy Dumplings	Video Slots	DC
242457	Blackjack 135	Live Blackjack	DC
242458	Blackjack 136	Live Blackjack	DC
242459	Blackjack 137	Live Blackjack	DC
242460	Blackjack 138	Live Blackjack	DC
242461	Blackjack 139	Live Blackjack	DC
242462	Blackjack 140	Live Blackjack	DC
242463	Blackjack 141	Live Blackjack	DC
242464	Blackjack 142	Live Blackjack	DC
242465	Indonesian BlackjackX 16	Live Blackjack	DC
242466	Indonesian BlackjackX 17	Live Blackjack	DC
242467	Indonesian BlackjackX 18	Live Blackjack	DC
242468	Indonesian BlackjackX 19	Live Blackjack	DC
242469	Indonesian BlackjackX 20	Live Blackjack	DC
242470	French Roulette	Live Roulette	DC
242471	Casino Hold'em	Live Poker	DC
242472	Priv Lounge Roulette	Live Roulette	DC
242473	Jacks or Better Draw Poker	Live Poker	DC
242474	Dice City	Live Dealer	DC
242476	Ice Fishing	Game Show	DC
242477	Jade Speed Blackjack 1	Live Baccarat	DC
242478	Jade Speed Blackjack 2	Live Blackjack	DC
242479	Dead Man's Riches	Video Slots	DC
242480	Oasis VIP Blackjack	Live Blackjack	DC
242482	Joker Spin & Roll	Video Slots	DC
242483	Gem Fire Fortune	Video Slots	DC
242484	Waves of Poseidon	Video Slots	DC
242485	Club Tropicana - Happy Hour	Video Slots	DC
242486	Alien Invaders	Video Slots	DC
242487	Chilli Heat Spicy Spins	Video Slots	DC
242488	You Can Piggy Bank On It	Video Slots	DC
242489	Gem Trio	Video Slots	DC
242490	Sweet Bonanza Super Scatter	Video Slots	DC
242491	Zombie School Megaways	Video Slots	DC
242492	Argonauts	Video Slots	DC
242493	Big Bass Reel Repeat	Video Slots	DC
242496	Wolf Gold 4 Pack	Video Slots	DC
242499	Jungle Sisters Deluxe	Video Slots	DC
242500	40 Chilli Fruits Superior	Video Slots	DC
242501	Jack the Giant Hunter	Video Slots	DC
242502	Diner Frenzy Spins	Video Slots	DC
242503	Super Card Blackjack Live	Live Blackjack	DC
242504	Privé Lounge Blackjack 11	Live Blackjack	DC
242505	Privé Lounge Blackjack 12	Live Blackjack	DC
242506	Privé Lounge Blackjack 13	Live Blackjack	DC
242507	Privé Lounge Blackjack 14	Live Blackjack	DC
242508	Privé Lounge Roulette Deluxe	Live Roulette	DC
242509	Korean ONE Blackjack	Live Blackjack	DC
242510	Indonesian ONE Blackjack	Live Baccarat	DC
242515	VIP Blackjack em Portugus	Live Blackjack	DC
242516	VIP Blackjack em Portugus 2	Live Blackjack	DC
242517	VIP Blackjack em Portugus 3	Live Blackjack	DC
242518	VIP Blackjack em Portugus 4	Live Blackjack	DC
242519	VIP Blackjack em Portugus 5	Live Blackjack	DC
242520	VIP Blackjack en Espaol	Live Blackjack	DC
242521	VIP Blackjack en Espaol 2	Live Blackjack	DC
242522	VIP Blackjack en Espaol 3	Live Blackjack	DC
242523	VIP Blackjack en Espaol 4	Live Blackjack	DC
242524	VIP Blackjack en Espaol 5	Live Blackjack	DC
242525	VIP Blackjack en Espaol 6	Live Blackjack	DC
242526	VIP Blackjack en Espaol 7	Live Blackjack	DC
242527	VIP Blackjack en Espaol 8	Live Blackjack	DC
242528	VIP Blackjack en Espaol 9	Live Blackjack	DC
242532	Solar Eclipse: Desert Treasure	Video Slots	DC
242533	Immortal Ways Volcano	Video Slots	DC
242534	Giga Match Egypt	Video Slots	DC
242535	Lana Cross in the Flip of Destiny	Video Slots	DC
242536	3x5 Hold The Spin	Video Slots	DC
242537	Dragon's Treasure Quest	Video Slots	DC
242538	Blackjack em Portugus 1	Live Blackjack	DC
242539	Blackjack em Portugus Ouro	Live Blackjack	DC
242540	Blackjack en Espaol 1	Live Blackjack	DC
242541	Blackjack en Espaol 2	Live Blackjack	DC
242542	Blackjack en Espaol 3	Live Blackjack	DC
242543	Easy Blackjack em Portugus	Live Blackjack	DC
242544	Blackjack Ilimitado Ao Vivo	Live Blackjack	DC
242545	Blackjack Ilimitado en Vivo	Live Blackjack	DC
242546	Ruleta en Espaol	Live Roulette	DC
242547	Bac Bo Ao Vivo	Live Dealer	DC
242548	Cash Truck Begins	Video Slots	DC
242549	Ten Ton Ways Stampede	Video Slots	DC
242550	Flip Royale	Video Slots	DC
242553	Galaxy Miner	Video Slots	DC
242556	Baccarat Rapido ao Vivo 1	Live Baccarat	DC
242558	Baccarat Rapido ao Vivo 3	Live Baccarat	DC
242559	Knock Knock	Video Slots	DC
242560	Andar Bahar	Table Games	DC
242571	Blackjack 143	Live Blackjack	DC
242572	Blackjack 144	Live Blackjack	DC
242573	Blackjack 145	Live Blackjack	DC
242574	Blackjack 146	Live Blackjack	DC
242575	Blackjack 147	Live Blackjack	DC
242576	Blackjack 148	Live Blackjack	DC
242577	Blackjack 149	Live Blackjack	DC
242578	Blackjack 150	Live Blackjack	DC
242579	Blackjack 151	Live Blackjack	DC
242580	Blackjack 152	Live Blackjack	DC
242581	Blackjack 153	Live Blackjack	DC
242582	Blackjack 154	Live Blackjack	DC
242583	Blackjack 155	Live Blackjack	DC
242584	Blackjack 156	Live Blackjack	DC
242585	Blackjack 157	Live Blackjack	DC
242586	Plinko+	Casual Games	DC
242613	Chicken X	Crash Games	DC
242618	Perfect Catch	Video Slots	DC
242619	Million Baccarat	Table Games	DC
242620	Million Blackjack Peek	Blackjack	DC
242621	Thorfinn's Journey	Video Slots	DC
242623	Million Plinko	Casual Games	DC
242624	Captain's Curse	Video Slots	DC
242625	Vault Rush	Video Slots	DC
242629	Island Ices	Video Slots	DC
242631	Farm Frenzy	Video Slots	DC
242633	Fortune Fairies	Video Slots	DC
242634	Ghost Harbour	Video Slots	DC
242645	Andar Bahar x5000	Table Games	DC
242646	Korean Lightning Baccarat	Live Baccarat	DC
242647	Korean Lightning Dragon Tiger	Live Dragon Tiger	DC
242648	Korean Speed Blackjack H	Live Blackjack	DC
242649	Korean Speed Blackjack I	Live Blackjack	DC
242650	Korean Speed Blackjack J	Live Blackjack	DC
242651	Korean Speed Blackjack K	Live Blackjack	DC
242652	Korean Speed Blackjack L	Live Blackjack	DC
242653	Korean Speed Blackjack M	Live Blackjack	DC
242654	Adrenaline Rush: Scratch	Casual Games	DC
242655	Wild Pounce	Video Slots	DC
242656	Queen of Sirens	Video Slots	DC
242657	Instant Soccer	Casual Games	DC
242658	Oath of Steel	Video Slots	DC
242659	Uncrossable Rush	Casual Games	DC
242660	American Sevens	Video Slots	DC
242661	Belfry Bliss Hold and Win	Video Slots	DC
242662	Sea of Wealth: Hunt for Coins	Video Slots	DC
242701	Gold Rush 500,000	Scratch Cards	DC
242703	Money Money Money	Video Slots	DC
242705	Fu Fu Fu	Video Slots	DC
242706	Burning Classics	Video Slots	DC
242707	Temple Quest Spinfinity	Video Slots	DC
242725	Aztec King	Video Slots	DC
242734	Rise of Giza PowerNudge	Video Slots	DC
242735	Yum Yum Powerways	Video Slots	DC
242736	Bigger Bass Bonanza	Video Slots	DC
242737	Cash Bonanza	Video Slots	DC
242738	Treasure Wild	Video Slots	DC
242739	Pyramid Bonanza	Video Slots	DC
242740	Starlight Princess	Video Slots	DC
242741	Blackjack 24 - Azure	Live Blackjack	DC
242743	Blackjack 32 - Azure	Live Blackjack	DC
242745	Piggy Bank Bills	Video Slots	DC
242746	Raging Bull	Video Slots	DC
242749	Big Bass Bonanza Megaways	Video Slots	DC
242750	Book of Fallen	Video Slots	DC
242751	Day of Dead	Video Slots	DC
242752	Mystic Chief	Video Slots	DC
242753	Candy Village	Video Slots	DC
242754	Andar Bahar	Other Live Games	DC
242756	Bounty Gold	Video Slots	DC
242757	Big Juan	Video Slots	DC
242758	Star Pirates Code	Video Slots	DC
242759	The Tweety House	Video Slots	DC
242760	John Hunter and the Quest for Bermuda Riches	Video Slots	DC
242761	Blackjack 27 - Azure	Live Blackjack	DC
242762	Blackjack 28 - Azure	Live Blackjack	DC
242764	Santa's Wonderland	Video Slots	DC
242765	Blackjack 33	Live Blackjack	DC
242766	Blackjack 34	Live Blackjack	DC
242767	Blackjack 35	Live Blackjack	DC
242768	Blackjack 36	Live Blackjack	DC
242769	ONE Blackjack 2 - Ruby	Live Blackjack	DC
242770	Super X	Video Slots	DC
242771	Christmas Big Bass Bonanza	Video Slots	DC
242772	Bubble Pop	Video Slots	DC
242774	Smugglers Cove	Video Slots	DC
242775	Crystal Caverns Megaways	Video Slots	DC
242776	Magician's Secrets	Video Slots	DC
242777	Wild Depths	Video Slots	DC
242778	Gold Party	Video Slots	DC
242779	Rock Vegas	Video Slots	DC
242780	Speed Baccarat 7	Live Baccarat	DC
242781	Baccarat 7	Live Baccarat	DC
242782	Turbo Baccarat	Live Baccarat	DC
242783	Baccarat 9	Live Baccarat	DC
242785	Hockey Attack	Video Slots	DC
242787	Fortune of Giza	Video Slots	DC
242789	The Ultimate 5	Video Slots	DC
242790	Colossal Cash Zone	Video Slots	DC
242791	Gates of Valhalla	Video Slots	DC
242792	Emperor Caishen	Video Slots	DC
242793	Lucky New Year - Tiger Treasures	Video Slots	DC
242795	Speed Baccarat 11	Live Baccarat	DC
242796	Speed Baccarat 12	Live Baccarat	DC
242797	Blackjack 37 - Ruby	Live Blackjack	DC
242798	Blackjack 38 - Ruby	Live Blackjack	DC
242799	Blackjack 39 - Ruby	Live Blackjack	DC
242800	Blackjack 40 - Ruby	Live Blackjack	DC
242801	Blackjack 41 - Ruby	Live Blackjack	DC
242802	Blackjack 42 - Ruby	Live Blackjack	DC
242803	Blackjack 43 - Ruby	Live Blackjack	DC
242804	Blackjack 44 - Ruby	Live Blackjack	DC
242805	Blackjack 45 - Ruby	Live Blackjack	DC
242806	Blackjack 46 - Ruby	Live Blackjack	DC
242807	Blackjack 47 - Ruby	Live Blackjack	DC
242808	Blackjack 48 - Ruby	Live Blackjack	DC
242809	Blackjack 49 - Ruby	Live Blackjack	DC
242810	Blackjack 50 - Ruby	Live Blackjack	DC
242811	Blackjack 51 - Ruby	Live Blackjack	DC
242812	Chicken Chase	Video Slots	DC
242813	Extra Juicy Megaways	Video Slots	DC
242814	Snakes and Ladders Megadice	Video Slots	DC
242815	Might of Ra	Video Slots	DC
242816	Elemental Gems Megaways	Video Slots	DC
242817	Cash Patrol	Video Slots	DC
242818	Wild Beach Party	Video Slots	DC
242819	Book of Aztec King	Video Slots	DC
242820	Rainbow Gold	Video Slots	DC
242821	Tic Tac Take	Video Slots	DC
242822	Disco Lady	Video Slots	DC
242826	Speed Baccarat 10	Live Baccarat	DC
242827	Speed Baccarat 13	Live Baccarat	DC
242829	VIP Blackjack 1 - Ruby	Live Blackjack	DC
242830	Drill that Gold	Video Slots	DC
242831	Barn Festival	Video Slots	DC
242832	VIP Blackjack 2 - Ruby	Live Blackjack	DC
242833	VIP Blackjack 3 - Ruby	Live Blackjack	DC
242834	VIP Blackjack 4 - Ruby	Live Blackjack	DC
242835	VIP Blackjack 5 - Ruby	Live Blackjack	DC
242836	Spaceman	Crash Games	DC
242841	Bull Fiesta	Video Slots	DC
242842	Eye of Cleopatra	Video Slots	DC
242843	Clover Gold	Video Slots	DC
242844	Spirit of Adventure	Video Slots	DC
242845	North Guardians	Video Slots	DC
242846	Fire Strike 2	Video Slots	DC
242847	Goblin Heist Powernudge	Video Slots	DC
242848	The Great Stick-Up	Video Slots	DC
242852	Live Speed Blackjack 1 - Ruby	Live Blackjack	DC
242853	Live Speed Blackjack 3     Ruby	Live Blackjack	DC
242854	Wild West Gold Megaways	Video Slots	DC
242855	Zombie Carnival	Video Slots	DC
242856	Little Gem	Video Slots	DC
242857	Queen of Gods	Video Slots	DC
242858	Big Bass Splash	Video Slots	DC
242859	Super 8 Baccarat	Live Baccarat	DC
242862	Live Speed Blackjack 2     Ruby	Live Blackjack	DC
242863	Bomb Bonanza	Video Slots	DC
242864	Cosmic Cash	Video Slots	DC
242865	Shining Hot 100	Video Slots	DC
242866	Shining Hot 40	Video Slots	DC
242867	Shining Hot 20	Video Slots	DC
242868	Shining Hot 5	Video Slots	DC
242869	Tropical Tiki	Video Slots	DC
242870	Magic Money Maze	Video Slots	DC
242871	Greedy Wolf	Video Slots	DC
242872	Black Bull	Video Slots	DC
242873	Hot to Burn Extreme	Video Slots	DC
242874	Rise of Samurai III	Video Slots	DC
242875	Koi Pond	Video Slots	DC
242876	Mahjong Panda	Video Slots	DC
242877	Coffee Wild	Video Slots	DC
242878	Speed Baccarat 15	Live Baccarat	DC
242879	Gorilla Mayhem	Video Slots	DC
242881	Blackjack 26 - Azure	Live Blackjack	DC
242882	Dragon Kingdom - Eyes of Fire -	Video Slots	DC
242883	Dragon Hot Hold & Spin	Video Slots	DC
242884	Down the Rails	Video Slots	DC
242885	Cheeky Emperor	Video Slots	DC
242886	Octobeer Fortunes	Video Slots	DC
242887	Floating Dragon Hold & Spin Megaways	Video Slots	DC
242888	Wildman Super Bonanza	Video Slots	DC
242889	Candy Stars	Video Slots	DC
242890	Crown of Fire	Video Slots	DC
242891	Muertos Multiplier Megaways	Video Slots	DC
242892	Firebird Spirit	Video Slots	DC
242893	Fire Hot 100	Video Slots	DC
242894	Fire Hot 20	Video Slots	DC
242895	Fire Hot 40	Video Slots	DC
242896	Fire Hot 5	Video Slots	DC
242897	Sic Bo & Dragon Tiger	Other Live Games	DC
242898	D&W	Other Live Games	DC
242899	Other Promos	Other Live Games	DC
242900	Sic Bo	Live Dice	DC
242901	Rise of Samurai 3	Video Slots	DC
242902	Roulette Macao	Live Roulette	DC
242903	Roulette 10 - Ruby	Live Roulette	DC
242904	Speed Baccarat 14	Live Baccarat	DC
242906	PowerUP Roulette	Live Roulette	DC
242909	Pirate Golden Age	Video Slots	DC
242911	Floating Dragon hold & Spin Megaways	Video Slots	DC
242916	Striking Hot 5	Video Slots	DC
242917	Legend of Heroes Megaways	Video Slots	DC
242918	Snakes & Ladders - Snake Eyes	Video Slots	DC
242919	Speed Roulette 2	Live Roulette	DC
242920	Big Bass - Keeping it Reel	Video Slots	DC
242921	Sword of Ares	Video Slots	DC
242922	Release the Kraken 2	Video Slots	DC
242923	Spin & Score Megaways	Video Slots	DC
242924	Book of Golden Sands	Video Slots	DC
242925	Wild Hop & Drop	Video Slots	DC
242926	Old Gold Miner Megaways	Video Slots	DC
242927	John Hunter and the Book of Tut Respin	Video Slots	DC
242928	Bigger Bass Blizzard - Christmas Catch	Video Slots	DC
242929	Kingdom of Asgard	Video Slots	DC
242930	Santa's Great Gifts	Video Slots	DC
242931	Gems of Serengeti	Video Slots	DC
242932	Shield Of Sparta	Video Slots	DC
242933	Towering Fortunes	Video Slots	DC
242934	Fury of Odin Megaways	Video Slots	DC
242935	Reel Banks	Video Slots	DC
242936	Hot Pepper	Video Slots	DC
242937	PIZZA PIZZA PIZZA	Video Slots	DC
242942	Aztec Blaze	Video Slots	DC
242943	Starlight Christmas	Video Slots	DC
242944	Dragon Hero	Video Slots	DC
242945	Wild Wild Bananas	Video Slots	DC
242946	Pinup Girls	Video Slots	DC
242947	Secret City Gold	Video Slots	DC
242948	Mammoth Gold Megaways	Video Slots	DC
242949	Fish Eye	Video Slots	DC
242950	Monster Superlanche	Video Slots	DC
242951	Gates of Gatot Kaca	Video Slots	DC
242952	Lucky Fishing Megaways	Video Slots	DC
242953	5 Rabbits Megaways	Video Slots	DC
242954	Sweet Powernudge	Video Slots	DC
242955	Gates of Aztec	Video Slots	DC
242976	Blackjack 54 - Ruby	Live Blackjack	DC
242977	Blackjack 52 - Ruby	Live Blackjack	DC
242978	Blackjack 55 - Ruby	Live Blackjack	DC
242979	Blackjack 56 - Ruby	Live Blackjack	DC
242980	Blackjack 53 - Ruby	Live Blackjack	DC
242981	Peak Power	Video Slots	DC
242984	Sweet Bonanza Dice	Video Slots	DC
242985	The Dog House Dice Show	Video Slots	DC
242986	Joker's Jewels Dice	Video Slots	DC
242987	Speed Blackjack 6 - Ruby	Live Blackjack	DC
242988	Speed Blackjack 7 - Ruby	Live Blackjack	DC
242989	Speed Blackjack 8 - Ruby	Live Blackjack	DC
242990	Speed Blackjack 9 - Ruby	Live Blackjack	DC
242991	Speed Blackjack 10 - Ruby	Live Blackjack	DC
242992	Blackjack 57 - Azure	Live Blackjack	DC
242993	Blackjack 58 - Azure	Live Blackjack	DC
242994	Blackjack 59 - Azure	Live Blackjack	DC
242995	Blackjack 60 - Azure	Live Blackjack	DC
242996	Blackjack 61 - Azure	Live Blackjack	DC
242997	Blackjack 62 - Azure	Live Blackjack	DC
242998	Blackjack 63 - Azure	Live Blackjack	DC
242999	Speed Blackjack 11 - Azure	Live Blackjack	DC
243000	Speed Blackjack 12 - Azure	Live Blackjack	DC
243001	Speed Blackjack 14 - Azure	Live Blackjack	DC
243003	Fire Archer	Video Slots	DC
243004	Club Tropicana	Video Slots	DC
243005	Wild Wild Riches Megaways	Video Slots	DC
243006	Mystery of the Orient	Video Slots	DC
243007	Wild West Duels	Video Slots	DC
243008	The Dog House Multihold	Video Slots	DC
243009	Firebird Spirit - Connect & Collect	Video Slots	DC
243010	Gatot Kaca's Fury	Video Slots	DC
243011	Cowboy Coins	Video Slots	DC
243012	Jasmine Dreams	Video Slots	DC
243013	The Knight King	Video Slots	DC
243014	Rabbit Garden	Video Slots	DC
243015	Big Bass     Hold & Spinner	Video Slots	DC
243016	The Red Queen	Video Slots	DC
243019	Gods of Giza	Video Slots	DC
243020	African Elephant	Video Slots	DC
243021	Wild Celebrity Bus Megaways	Video Slots	DC
243022	3 Dancing Monkeys	Video Slots	DC
243023	Jane Hunter and the Mask of Montezuma	Video Slots	DC
243024	Kingdom of the Dead	Video Slots	DC
243025	Excalibur Unleashed	Video Slots	DC
243026	Fruits of the Amazon	Video Slots	DC
243027	Blackjack 30 - Azure	Live Blackjack	DC
243028	Blackjack 25 - Azure	Live Blackjack	DC
243029	Blackjack 22 - Azure	Live Blackjack	DC
243030	Blackjack 23 - Azure	Live Blackjack	DC
243031	Blackjack 65 - Ruby	Live Blackjack	DC
243032	Blackjack 64 - Ruby	Live Blackjack	DC
243033	Blackjack 70 - Ruby	Live Blackjack	DC
243035	Blackjack 71 - Ruby	Live Blackjack	DC
243036	Blackjack 72 - Ruby	Live Blackjack	DC
243037	Blackjack 73 - Ruby	Live Blackjack	DC
243038	Blackjack 74 - Ruby	Live Blackjack	DC
243039	Speed Blackjack -15 Ruby	Live Blackjack	DC
243040	Speed Blackjack -16 Ruby	Live Blackjack	DC
243041	Speed Blackjack -17 Ruby	Live Blackjack	DC
243042	Speed Blackjack -18 Ruby	Live Blackjack	DC
243043	Wild Bison Charge	Video Slots	DC
243045	Jewel Rush	Video Slots	DC
243046	Knight Hot Spotz	Video Slots	DC
243047	Diamonds of Egypt	Video Slots	DC
243048	Lamp Of Infinity	Video Slots	DC
243049	Mega Baccarat	Live Baccarat	DC
243050	Snakes & Ladders Live	Live Dice	DC
243051	Speed Auto-Roulette 1	Live Roulette	DC
243074	Yi Sun Shin	Video Slots	DC
243078	Combo Keno 10	Bingo	DC
243079	Combo Keno 8	Bingo	DC
243080	Touch Me	Crash Games	DC
243081	Striker	Crash Games	DC
243082	Keno - Crypto	Bingo	DC
243083	Blackjack - Crypto	Blackjack	DC
243084	Limbo - Crypto	Crash Games	DC
243085	STAIRS	Crash Games	DC
243086	Big HiLo	Other Table Games	DC
243087	Crash	Crash Games	DC
243088	Non-Stop Match	Other Table Games	DC
243089	Crazy Worm	Crash Games	DC
243090	Mines	Scratch Cards	DC
243091	Turbo Belote	Other Table Games	DC
243092	Turbo Blackjack	Blackjack	DC
243094	Shumba	Crash Games	DC
243095	Non-Stop Blackjack	Blackjack	DC
243096	Drift	Crash Games	DC
243097	Fast Trade	Crash Games	DC
243098	Double Wheel	Lottery	DC
243099	Catch Me	Crash Games	DC
243100	Dream Wheel	Lottery	DC
243101	Fighters xXx	Crash Games	DC
243102	Pascal	Crash Games	DC
243103	Non-Stop Roulette	Roulette	DC
243104	Fishing	Crash Games	DC
243105	Magic Dice	Dice	DC
243106	x50 Wheel	Lottery	DC
243107	MONTI	Crash Games	DC
243108	Crystal Crush	Lottery	DC
243109	Dragon's Force	Crash Games	DC
243110	Tornado Andar Bahar	Other Table Games	DC
243111	Mexicano	Video Slots	DC
243112	Dogo Fortune	Video Slots	DC
243113	Crazy Mummy	Video Slots	DC
243114	World Cup Wild Tiger	Video Slots	DC
243115	777 Poker	Video Slots	DC
243116	Dice	Dice	DC
243117	HiLo - Crypto	Other Table Games	DC
243118	Crash - Crypto	Crash Games	DC
243119	Big City Cars	Video Slots	DC
243120	Drago Flame	Video Slots	DC
243121	Jumbo Diamond	Video Slots	DC
243122	Wild Clubs	Video Slots	DC
243123	Lucky Lotto	Lottery	DC
243124	Big City Bank	Video Slots	DC
243125	Turbo Baccarat	Baccarat	DC
243126	Chance To Change Blackjack	Blackjack	DC
243127	Inner Eye	Video Slots	DC
243128	Fast Flip	Crash Games	DC
243129	Non-Stop Baccarat	Baccarat	DC
243518	Diamond Roulette	Live Roulette	DC
243519	Airwave Roulette	Live Roulette	DC
243522	Dragon Tiger	Other Live Games	DC
243523	Clubhouse Roulette	Live Roulette	DC
243524	Casino Holdem	Live Dealer	DC
243525	Cards Champion	Live Dealer	DC
243526	Blackjack Toronto	Live Blackjack	DC
243527	Blackjack Riga	Live Blackjack	DC
243528	Blackjack Monte Carlo	Live Blackjack	DC
243529	Blackjack Manchester	Live Blackjack	DC
243530	Blackjack Madrid	Live Blackjack	DC
243531	Blackjack London	Live Blackjack	DC
243532	Blackjack Berlin	Live Blackjack	DC
243533	Blackjack Amsterdam	Live Blackjack	DC
243534	Speed Roulette	Live Roulette	DC
243535	Speed Blackjack 2	Live Blackjack	DC
243536	Speed Blackjack 1	Live Blackjack	DC
243537	Speed Baccarat 4	Live Dealer	DC
243538	Speed Baccarat 1	Live Baccarat	DC
243539	Istanbul Roulette	Live Roulette	DC
243540	Holo Roulette	Live Roulette	DC
243541	Everplay Blackjack	Live Blackjack	DC
243542	Auto Roulette	Roulette	DC
243543	Amstel Roulette	Live Roulette	DC
243547	Blackjack X 1 - Azure	Live Blackjack	DC
243548	Blackjack X 2 - Azure	Live Blackjack	DC
243549	Blackjack X 3 - Azure	Live Blackjack	DC
243550	Blackjack X 4 - Ruby	Live Blackjack	DC
243551	Blackjack X 5 - Ruby	Live Blackjack	DC
243553	Beware The Deep Megaways	Video Slots	DC
243554	Pot of Fortune	Video Slots	DC
243555	Blackjack X 6 - Azure	Live Blackjack	DC
243556	Blackjack X 7 - Azure	Live Blackjack	DC
243557	Blackjack X 8 - Ruby	Live Blackjack	DC
243558	Blackjack X 9 - Ruby	Live Blackjack	DC
243559	Blackjack X 10 - Ruby	Live Blackjack	DC
243560	Blackjack X 14 - Ruby	Live Blackjack	DC
243561	Blackjack X 15 - Ruby	Live Blackjack	DC
243562	Blackjack X 16 - Azure	Live Blackjack	DC
243563	Blackjack X 17 - Azure	Live Blackjack	DC
243564	Blackjack X 18 - Azure	Live Blackjack	DC
243565	Blackjack X 19 - Ruby	Live Blackjack	DC
243566	Blackjack X 20 - Ruby	Live Blackjack	DC
243567	Blackjack X 21 - Ruby	Live Blackjack	DC
243568	Blackjack X 24 - Azure	Live Blackjack	DC
243569	Blackjack X 25 - Azure	Live Blackjack	DC
243570	Blackjack 79 - Emerald	Live Blackjack	DC
243571	Blackjack 80 - Emerald	Live Blackjack	DC
243572	Blackjack 81 - Emerald	Live Blackjack	DC
243573	Sugar Rush 1000	Video Slots	DC
243574	Rise of Samurai 4	Video Slots	DC
243575	Fire Portals	Video Slots	DC
243576	VIP Blackjack 13     Emerald	Live Blackjack	DC
243577	VIP Blackjack 14 - Emerald	Live Blackjack	DC
243578	Big Burger Load it up with Xtra cheese	Video Slots	DC
243579	Cyber Heist	Video Slots	DC
243581	The Dog House     Dog or Alive	Video Slots	DC
243582	Ripe Rewards	Video Slots	DC
243583	Aztec Powernudge	Video Slots	DC
243584	Big Bass - Secrets of the Golden Lake	Video Slots	DC
243585	Ice Lobster	Video Slots	DC
243586	Blackjack 83 - Emerald	Live Blackjack	DC
243587	Blackjack 82 - Emerald	Live Blackjack	DC
243588	Blackjack 84 - Emerald	Live Blackjack	DC
243589	Release the Bison	Video Slots	DC
243593	Barnyard Megahays Megaways	Video Slots	DC
243594	Priv   Lounge Blackjack 6	Live Blackjack	DC
243595	Priv   Lounge Blackjack 7	Live Blackjack	DC
243596	Priv   Lounge Blackjack 8	Live Blackjack	DC
243597	Priv   Lounge Blackjack 9	Live Blackjack	DC
243598	Priv   Lounge Blackjack 10	Live Blackjack	DC
243599	BlackjackX 11 - Emerald	Blackjack	DC
243600	BlackjackX 12 - Emerald	Blackjack	DC
243601	BlackjackX 13 - Emerald	Blackjack	DC
243602	BlackjackX 22 - Emerald	Blackjack	DC
243603	BlackjackX 23 - Emerald	Blackjack	DC
243604	BlackjackX 26 - Emerald	Blackjack	DC
243605	BlackjackX 27 - Emerald	Blackjack	DC
243606	BlackjackX 28 - Emerald	Blackjack	DC
243607	BlackjackX 29 - Emerald	Blackjack	DC
243608	BlackjackX 30 - Emerald	Blackjack	DC
243609	Starlight Princess Pachi	Video Slots	DC
